0.02
1672.78
13.94
66.9
205.03
160.13
5.91
149.63
60.85
14.93
5.59
1495.45
6.15
623.78
3.66
40.87
21.76
107.03
1842.07
15.04
420.88
10.77
522.03
330.77
680.6
84.87
76.11
292.5
8.86
2792.26
34.58
0.0
2011.13
294.8
127.92
39.52
0.87
16.46
131.36
4.75
612.43
260.84
16.51
197.07
2117.1
1467.19
0.15
0.07
436.73
219.12
2420.85
72.04
0.48
11.17
1364.68
12.54
158.04
1061.91
26.52
0.06
0.5
8.45
702.93
340.74
3.83
18.2
0.01
168.76
1698.14
479.17
0.43
1660.59
803.45
10.61
243.04
81.38
1034.81
112.43
128.61
22.48
101.64
0.05
450.18
200.44
0.3
0.0
11.02
63.07
0.01
0.1
0.01
24.87
2.22
8.24
19.14
0.24
34.35
98.38
986.0
0.21
0.01
90.49
58.19
2061.38
6.67
419.67
184.8
26.61
1092.09
680.82
145.14
406.18
0.67
0.1
610.05
16.04
1842.51
106.62
0.02
74.89
52.3
4.68
0.12
154.88
1924.74
507.97
242.74
34.68
1.81
113.83
197.65
2.5
193.25
621.29
1965.78
377.49
582.89
0.11
0.0
0.02
369.97
103.95
503.38
196.48
0.17
225.31
55.23
534.56
0.36
20.64
1.19
386.92
318.6
18.91
289.11
1.74
3.42
1100.59
147.37
509.78
406.24
0.19
0.0
0.72
253.93
27.33
435.55
50.78
1715.55
0.43
468.13
1764.11
169.11
17.43
3.01
1.07
1.7
262.55
0.26
593.35
0.89
0.47
2047.61
0.02
396.01
17.1
1354.87
2496.37
2690.23
215.6
285.85
1091.43
421.9
0.24
135.25
275.72
177.41
1135.96
3.61
6.2
17.13
0.08
1.07
234.49
1633.18
1028.04
474.1
239.64
4.75
2.07
2142.14
1554.15
148.85
127.86
4.29
3381.05
3.75
311.49
3336.94
514.99
72.05
44.6
32.2
2481.18
1031.13
295.11
789.83
257.06
319.21
178.09
551.58
162.66
662.34
37.04
0.0
14.86
189.58
75.11
254.86
0.13
747.78
54.1
2.67
148.18
0.38
6.2
182.59
109.09
0.05
622.03
1086.41
372.94
375.2
0.0
543.5
276.52
35.92
32.79
1126.32
46.62
1933.86
31.2
213.68
0.23
0.63
2.85
0.07
0.06
11.94
0.44
11.19
63.55
5.7
0.19
11.64
1903.6
425.7
7.45
104.03
102.21
0.29
19.69
93.05
0.09
921.32
0.03
328.39
53.49
58.27
245.9
2374.75
125.26
0.04
599.03
1914.76
1421.38
0.01
3.84
46.79
1126.41
139.9
0.08
0.18
2319.95
384.98
0.0
785.32
521.28
1.54
44.78
499.6
0.0
1410.15
49.89
434.03
35.77
0.12
55.23
59.39
0.0
1.49
5.86
9.1
0.04
72.33
0.27
0.06
0.5
1.11
1039.62
12.59
793.56
280.85
12.15
421.65
31.16
186.44
0.98
0.32
1376.69
0.16
5.84
292.13
173.14
146.42
317.36
11.25
0.1
347.32
0.0
2.87
58.95
0.07
602.42
1850.36
76.96
193.54
2.03
175.42
49.95
205.08
231.22
819.0
763.74
0.31
2219.19
157.53
5.58
1083.12
87.63
7.98
66.07
13.37
0.01
5.38
34.24
11.93
136.87
1.01
621.42
57.29
120.65
102.43
608.08
144.83
1914.16
0.26
95.93
31.49
16.36
136.81
20.03
208.64
60.98
721.55
92.12
742.01
416.02
3.11
4.5
360.52
19.09
179.34
20.12
85.18
9.52
483.47
3079.42
70.07
72.49
1168.45
0.01
3.88
269.54
3320.67
1617.43
0.06
37.56
241.67
254.16
54.68
214.69
215.1
724.7
612.31
1102.02
159.12
0.0
222.53
6.74
1675.65
592.38
27.43
19.5
197.4
0.0
